20231200|000000|1|0001|1|06|010303003|1||||||||PZA|1|0.00|127.12|2033.92|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|010041|1|0001|1|06|010303003|1||29/12/2023|01|AL040|0041|00|COMPRAS SIN ORDEN|PZA|1|1.00|127.12|127.12|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|010303003|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2033.92|1|
20231200|000000|1|0001|1|06|020102003|1||||||||PZA|1|3.00|9.62|67.37|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102003|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|67.37|1|
20231200|000000|1|0001|1|06|020102004|1||||||||PZA|1|4.00|7.40|29.60|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102004|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|29.60|1|
20231200|000000|1|0001|1|06|020102009|1||||||||PZA|1|4.00|9.89|71.06|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050056|1|0001|1|06|020102009|1||07/12/2023|06|020,21,23|0056|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|9.89|9.89|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102009|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|71.06|1|
20231200|000000|1|0001|1|06|020102016|1||||||||PZA|1|8.00|8.40|67.21|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102016|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|67.21|1|
20231200|000000|1|0001|1|06|020102020|1||||||||PZA|1|4.00|3.74|29.92|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050078|1|0001|1|06|020102020|1||12/12/2023|06|1400|0078|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|3.00|3.74|11.22|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102020|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|29.92|1|
20231200|000000|1|0001|1|06|020102023|1||||||||PZA|1|4.00|45.19|180.75|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|020102023|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|180.75|1|
20231200|000000|1|0001|1|06|020102024|1||||||||PZA|1|3.00|14.99|74.95|0.00|0.00|0.00|0.00|0.00|0.00|1|
